material,number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence,H,He,Li,Be,B,C,N,O,F,Ne,Na,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Kr,Rb,Sr,Y,Zr,Nb,Mo,Tc,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Xe,Cs,Ba,La,Ce,Pr,Nd,Pm,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Po,At,Rn,critical_temp
Mo3Si1,2.0,62.02275,78.991375,51.9142040293406,70.5810669985622,0.534905533269977,0.29995717908261,67.8745,64.948625,33.93725,29.3905206345834,735.4,710.1,733.657140631781,708.807738321643,0.690778170088491,0.589830262908839,101.2,317.1,50.6,43.8208854314926,150.5,170.25,145.223964964464,166.110063943303,0.658298218050665,0.444604041805946,79.0,114.75,39.5,34.2080034494853,6305.0,8292.5,4894.11891968309,7093.06298395427,0.478555833043158,0.25427015005834,7950.0,7127.5,3975.0,3442.45098004314,104.25,88.825,99.5808214467023,85.4940482968724,0.648699345941639,0.664182496882111,61.7,21.275,30.85,26.7168837067499,43.1,39.55,42.511175001404,39.1203565941128,0.679516626339674,0.624832704703721,14.2,14.45,7.1,6.14878036686952,144.5,141.75,144.395290781936,141.671964123778,0.692422636833524,0.577762745342322,11.0,66.75,5.5,4.76313972081441,5.0,5.5,4.89897948556636,5.42161202165907,0.673011667009257,0.474139313057837,2.0,3.5,1.0,0.866025403784439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.402
B2Os1,2.0,100.5205,70.6173333333333,45.3494931614456,28.1192401532566,0.209484229310953,0.329589773439051,179.419,56.20266666666671,89.7095,84.5789277158061,810.0,806.733333333333,809.940713879726,806.680705334837,0.6930739887117549,0.640191061033442,19.5999999999999,260.2,9.79999999999995,9.23952860750418,136.0,119.666666666667,126.866071114384,111.875952157351,0.626758559081148,0.692677681795192,98.0,3.6666666666666594,49.0,46.1976430375211,12525.0,9170.0,7454.62272687223,5151.44200673049,0.321117838852067,0.4696361410716359,20130.0,5890.0,10065.0,9489.37300352347,67.9,54.66666666666671,55.0846621120616,44.065986390803,0.51083754889837,0.643590072731972,79.4,17.0666666666667,39.7,37.4295189508079,40.5,43.66666666666671,39.370039370059,42.635094916408,0.6653781224447,0.547177308408414,19.0,23.0,9.5,8.9566858950296,57.0,47.0,48.4664832642105,39.8794285952427,0.547412468525498,0.66550354401349,60.0,11.0,30.0,28.2842712474619,4.5,4.0,4.24264068711928,3.77976314968462,0.636514168294813,0.693147180559945,3.0,0.0,1.5,1.4142135623731,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1300000000000003
Ce1Bi1S2O1,4.0,99.2902,85.84516,62.2561208980575,54.5195037745385,1.03799252514526,1.12252881107235,192.981,38.5962,79.3020661795139,75.8559856746875,888.775,910.82,840.055060852907,869.679633423704,1.33134236211892,1.26129429661025,773.0,291.58,295.095335230837,267.59845589988,115.75,110.0,102.52199861913,99.2104687732433,1.27853857759987,1.29365304122004,137.0,27.4,52.3324707996861,48.1995850604546,4607.60725,4078.0858,654.255056338085,814.795992787745,0.943157088702315,1.03572302906285,9778.571,1955.7142,3850.73190319161,3603.34300563332,122.05,137.94,108.204225175838,122.532243616323,1.27739718620484,1.10325456018583,150.0,70.3,56.0562886748668,59.36172504232,4.588,4.0164,2.19051921065209,2.08952164183831,0.946587315098366,1.0391481153893,10.678,2.1356,4.12017014211792,3.85843852354809,4.807895,3.887316,0.832142833707974,0.628794992059225,0.741910614781461,0.777964952590974,10.97342,2.194684,4.81090724739887,4.68035528730715,4.25,4.6,3.93597934253086,4.28225473667665,1.31972992151867,1.18777503483237,4.0,2.0,1.4790199457749,1.49666295470958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.3
Ti2In1N1,3.0,58.8972333333333,56.139675,42.5396590429606,43.8131578148555,0.834853895396604,0.87950710752573,100.8113,25.202825,41.8885751127387,36.5896423543176,872.433333333333,818.775,801.260480962456,762.700023608481,1.01104513187303,1.03111920312799,843.5,210.875,376.318715393688,338.894499623408,129.333333333333,141.0,115.418412800256,128.258007918927,1.00429808462634,0.879034028762906,120.0,74.0,52.4933858267454,49.749371855331,3939.417,4081.31275,345.425250789124,656.504112105421,0.665749586109351,0.688439118662947,7308.749,2253.18725,3010.65505969127,2618.86160916107,16.0,14.275,13.2977439782446,12.0946644370626,0.911098618230683,0.98358711670129,21.9,5.475,10.185283501209,9.31299495328973,7.44,10.255,2.79975848256958,4.50091517756894,0.495804548623554,0.327050475385605,18.34,9.26,8.04956313514383,8.50701328316819,34.6752766666667,31.5064575,3.59849010755839,5.65842944518487,0.518169181767103,0.648766939643716,81.97417,20.4935425,34.6452316654556,30.5015295124346,3.33333333333333,3.5,3.30192724889463,3.46410161513775,1.08889997534522,0.979971182083305,1.0,1.25,0.471404520791032,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3
Pd2Sc1Sn1,3.0,90.0286373333333,94.126478,82.8131155994031,88.1718913150739,1.02674287515422,0.940134280646001,73.754088,41.971022,32.2637459256318,28.8286120070574,714.166666666667,736.5,710.686113163261,732.83270406992,1.09373020310668,1.00328935366546,172.7,244.05,70.6306040057865,72.3729576568486,166.0,166.75,165.205376339323,166.145968862495,1.09387828009085,1.0314795740651,39.0,48.25,16.062378404209,13.9709520076479,7439.33333333333,8585.25,6401.64401165601,7494.14085687249,0.96788934936365,0.79118724169246,9038.0,5265.25,3690.88122569966,3762.48962623155,61.2,59.7,49.0088691428618,50.4883038136742,0.910230242322797,0.920044423982442,89.2,22.7,36.662060316718,31.8563965319369,13.2333333333333,14.1,12.3209680467198,13.2942163206078,1.03651198835856,0.926643668102517,9.7,6.6,4.41688678696759,4.10913616226087,51.3333333333333,56.25,42.3790331841032,48.2145225757943,0.954315613290482,0.839196992273708,55.0,31.5,25.0377492776186,23.2956541011408,3.66666666666667,3.75,3.63424118566428,3.7224194364084,1.09005965871078,1.00961375817404,1.0,1.25,0.471404520791032,0.433012701892219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1
Hf1N1Cl1,3.0,75.9832333333333,75.9832333333333,44.5862454351317,44.5862454351317,0.652360294560846,0.652360294560846,164.4833,54.8277666666667,73.0101082283055,73.0101082283055,1077.2,1077.2,1003.86127130084,1003.86127130084,1.03685534973487,1.03685534973487,826.3,275.433333333333,359.97767523371,359.97767523371,114.333333333333,114.333333333333,97.2656479865862,97.2656479865862,0.937398098466415,0.937398098466415,152.0,50.6666666666667,66.8946103127067,66.8946103127067,4438.155,4438.155,37.6842965319148,37.6842965319148,0.0032171062216115,0.0032171062216115,13308.749,4436.24966666667,6273.34181232305,6273.34181232305,120.166666666667,120.166666666667,16.4714842637286,16.4714842637286,0.13851917539007,0.13851917539007,349.0,116.333333333333,162.895331083763,162.895331083763,9.68666666666667,9.68666666666667,3.08553790878988,3.08553790878988,0.412012738236481,0.412012738236481,25.14,8.38,11.2416645663452,11.2416645663452,7.67824333333333,7.67824333333333,0.174213076262236,0.174213076262236,0.0121605599890115,0.0121605599890115,22.9911,7.6637,10.8341202433372,10.8341202433372,4.0,4.0,3.91486764116886,3.91486764116886,1.0775563270668,1.0775563270668,2.0,0.666666666666667,0.816496580927726,0.816496580927726,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5
Lu1Re2,2.0,180.5869,182.460266666667,180.499426391332,182.382242702093,0.692662834544371,0.626600563491627,11.2402,65.8157333333333,5.62009999999999,5.29868109459535,636.05,677.066666666667,624.033893310291,666.149617185366,0.674315352853578,0.565130223716871,246.1,335.066666666667,123.05,116.012652566673,202.5,197.666666666667,201.980197049117,197.208279464271,0.690581351723057,0.656757225923729,29.0,53.0,14.5,13.6707311029399,15430.5,17293.6666666667,14382.5526246213,16321.8062572324,0.626023438914356,0.485764559926954,11179.0,10733.0,5589.5,5269.83113792294,33.75,27.8333333333333,28.7054001888147,23.623762334498,0.547640447495883,0.665624931442674,35.5,6.5,17.75,16.7348604880816,27.5,29.3333333333333,26.944387170615,28.8281553362979,0.673011667009257,0.562335144618808,11.0,14.6666666666667,5.5,5.18544972870135,32.0,37.3333333333333,27.712812921102,33.2813411688305,0.562335144618808,0.410116318288409,32.0,26.6666666666667,16.0,15.084944665313,5.0,5.66666666666667,4.58257569495584,5.27763208790408,0.610864302054894,0.465999256961043,4.0,3.66666666666667,2.0,1.88561808316413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7
Ba1Hg1,2.0,168.9585,168.9585,165.971150896775,165.971150896775,0.67551869116177,0.67551869116177,63.263,31.6315,31.6315,31.6315,754.25,754.25,710.995780578197,710.995780578197,0.636360893647116,0.636360893647116,503.5,251.75,251.75,251.75,212.0,212.0,207.997596139955,207.997596139955,0.674327774076256,0.674327774076256,82.0,41.0,41.0,41.0,8522.0,8522.0,6892.339225546,6892.339225546,0.508524281561863,0.508524281561863,10024.0,5012.0,5012.0,5012.0,8.475,8.475,4.81404196076436,4.81404196076436,0.299043245990279,0.299043245990279,13.95,6.975,6.975,6.975,5.145,5.145,4.28018691180654,4.28018691180654,0.530111714504348,0.530111714504348,5.71,2.855,2.855,2.855,13.15,13.15,12.222929272478,12.222929272478,0.623500026066147,0.623500026066147,9.7,4.85,4.85,4.85,2.0,2.0,2.0,2.0,0.693147180559945,0.693147180559945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32
B2Re1,2.0,98.509,69.2763333333333,44.8674032789953,27.919603474228,0.212621324852994,0.333864666679615,175.396,54.8616666666667,87.698,82.6824673286638,779.65,786.5,779.379124688364,786.258515087755,0.692799768741394,0.628159678455245,41.1,280.433333333333,20.55,19.3747258045114,137.5,120.666666666667,127.890578229985,112.477447331062,0.624098023721192,0.692399153606549,101.0,4.66666666666666,50.5,47.6118565998942,11740.0,8646.66666666667,7190.91092977795,5029.22395267261,0.335439110692571,0.485741879280949,18560.0,5366.66666666667,9280.0,8749.26790588155,22.1,24.1333333333333,21.2414688757628,23.3456551699595,0.654555120896792,0.528163756636659,12.2,13.4666666666667,6.1,5.75113515365059,41.5,44.3333333333333,40.6201920231798,43.5329384558681,0.672022537919476,0.560260646062333,17.0,22.3333333333333,8.5,8.01387685344754,37.5,34.0,36.0,32.7081706709785,0.653418194793702,0.691416077617118,21.0,2.0,10.5,9.89949493661167,5.0,4.33333333333333,4.58257569495584,3.97905720789639,0.610864302054894,0.690185676018804,4.0,0.333333333333333,2.0,1.88561808316413,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3
Y1Ru2Si2,3.0,72.6871166666667,69.44337,63.1943505134028,59.0238912823566,0.986177396482258,0.958468862797534,72.9845,29.1938,31.9266846933808,34.0594257142953,703.9,721.6,700.391097992609,718.748982135158,1.09366205516368,1.03063993797891,170.6,191.32,69.7940303082339,62.9738675960116,167.0,158.0,161.197986950132,152.603454403457,1.06548511400278,1.06891141484153,101.0,28.8,41.9602986961088,40.3336088144862,6390.66666666667,6774.4,5051.36950995308,5175.95637460306,0.878386403933942,0.769681356759286,10040.0,4053.6,4317.51173195344,4635.25419367698,89.6666666666667,101.38,75.5909176495283,90.2841395306364,0.962926409110567,0.872617198904883,104.0,47.82,43.4615794569053,37.9931256939989,29.1,32.64,24.5008168546197,28.5519455323088,0.944012947568935,0.848649972402969,38.8,17.8,16.0214439632221,15.2589121499536,95.6666666666667,111.4,67.3866410080533,88.7562176174104,0.871123574305825,0.802542419733579,133.0,56.6,56.9580742495936,49.0697462801674,4.33333333333333,4.6,4.16016764610381,4.44128606984584,1.05790542470367,0.972439911716149,3.0,1.8,1.24721912892465,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1
Ba2Bi3,2.0,173.1537,180.31904,169.406763120012,176.67117878476,0.671586537252293,0.614737364498775,71.6534,70.45744,35.8267,35.102853667108,602.7,622.74,594.312417840987,614.59716472523,0.679262961861224,0.628937671577538,200.4,220.74,100.2,98.1755488907498,198.0,187.0,190.207781123696,179.659352838159,0.654054810306932,0.689752333695557,110.0,15.4,55.0,53.8887743412299,6645.0,7272.0,5858.99308755352,6491.21747400351,0.577310409555555,0.490643009626163,6270.0,4464.0,3135.0,3071.66013745011,54.075,61.8,37.8446165260001,45.2709109969654,0.410116318288409,0.325082973391448,77.25,49.44,38.625,37.8446165260001,9.45,9.74,9.338094023943,9.63145486008651,0.681328761425319,0.633141358563464,2.9,3.34,1.45,1.42070405081424,13.0,12.0,12.0,11.0652949377807,0.617241769730342,0.673011667009257,10.0,2.4,5.0,4.89897948556636,3.5,3.8,3.16227766016838,3.46572421577573,0.598269588585257,0.514653165428929,3.0,2.2,1.5,1.46969384566991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.44
Sc5Rh4Si10,3.0,58.6489706666667,48.2766610526316,50.6488030598799,41.7805556099043,0.955247157343807,1.06658365386822,74.82,9.83381263157895,32.0430230756149,29.0817422348183,712.1,731.157894736842,709.221146589665,728.115661156191,1.09459826155761,0.984979002816771,155.2,262.210526315789,63.5758339832571,65.2842877509345,156.0,143.263157894737,152.310192953379,139.206036788383,1.07619163439235,1.08058976792591,73.0,22.0,32.1351313466534,34.2157890688882,5921.66666666667,4632.8947368421,4424.08235304397,3539.09761734832,0.815271880864756,0.974968816523333,10120.0,1835.52631578947,4623.96715194023,4046.04788189708,88.6333333333333,99.6736842105263,66.5281432125914,78.0232150265994,0.900822526337899,0.734444296455914,115.5,65.9473684210526,49.7795361792597,48.7424147092627,29.3,35.2,25.9275299466136,31.1415943410429,0.975368747240422,0.734342050975346,34.2,22.2105263157895,14.9606149606224,15.9311016568221,105.333333333333,114.736842105263,71.1378660898012,83.2356440314333,0.858425733255541,0.73361662159091,134.0,74.7368421052632,63.1682057859982,59.0065492397716,4.33333333333333,4.15789473684211,4.16016764610381,4.03880811728174,1.05790542470367,1.02198933209435,3.0,1.31578947368421,1.24721912892465,1.03939040305955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.405
Zr1Ru1Ge1,3.0,88.308,88.308,87.4881313124491,87.4881313124491,1.08951310138315,1.08951310138315,28.44,9.48,11.7922486405265,11.7922486405265,710.0,710.0,708.816736770759,708.816736770759,1.09694746140971,1.09694746140971,100.3,33.4333333333333,40.9478530165705,40.9478530165705,169.666666666667,169.666666666667,166.111262323136,166.111262323136,1.07834353740429,1.07834353740429,81.0,27.0,33.5890193697616,33.5890193697616,8068.0,8068.0,7540.34621657433,7540.34621657432,1.0293328070607,1.0293328070607,7047.0,2349.0,3080.39380599299,3080.39380599299,88.6333333333333,88.6333333333333,80.8096551707558,80.8096551707558,1.01947561713485,1.01947561713485,77.9,25.9666666666667,33.3428986275772,33.3428986275772,26.1666666666667,26.1666666666667,25.7944642891637,25.7944642891637,1.08436209358771,1.08436209358771,10.8,3.6,4.42141254452566,4.42141254452566,67.6666666666667,67.6666666666667,54.9144676055432,54.9144676055431,0.91775745769429,0.91775745769429,97.0,32.3333333333333,39.9694327649962,39.9694327649962,4.66666666666667,4.66666666666667,4.57885697021333,4.57885697021333,1.07899220787758,1.07899220787758,2.0,0.666666666666667,0.942809041582063,0.942809041582063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
As1Rh1,2.0,88.91355,88.91355,87.8057213898958,87.8057213898958,0.680713568829939,0.680713568829939,27.9839,13.99195,13.99195,13.99195,832.85,832.85,825.10053932839,825.10053932839,0.683856914665792,0.683856914665792,226.7,113.35,113.35,113.35,143.5,143.5,140.435038362939,140.435038362939,0.67186525072447,0.67186525072447,59.0,29.5,29.5,29.5,9088.5,9088.5,8444.00082899096,8444.00082899096,0.623096191315819,0.623096191315819,6723.0,3361.5,3361.5,3361.5,95.35,95.35,94.0234013424318,94.0234013424318,0.679266684709228,0.679266684709228,31.7,15.85,15.85,15.85,24.7,24.7,24.5171368638346,24.5171368638346,0.685752976839395,0.685752976839395,6.0,3.0,3.0,3.0,100.0,100.0,86.6025403784439,86.6025403784439,0.562335144618808,0.562335144618808,100.0,50.0,50.0,50.0,5.5,5.5,5.47722557505166,5.47722557505166,0.689009238476659,0.689009238476659,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58
